reading,(BED was),hoxinden-1650-e3-p2
going,(BEP is),hoxinden-1650-e3-p2
liveing,(BEP art),hoxinden-1650-e3-p2
going,(BED was),jetaylormeas-e3-p2
wanting,(BEP is),jotaylor-e2-p2
beginning,(BED was),judall-e2-p2
stiring,(BEP is),knyvett-1630-e2-p2
gadding,(BEP are),knyvett-1630-e2-p2
rambling,(BEN been),knyvett-1630-e2-p2
*,(BEN *),knyvett-1630-e2-p2
going,(BEP am),langf-e3-p2
ascending,(BEP is),langf-e3-p2
dwelling,(BED were),leland-e1-p2
dwelling,(BEP is),lisle-e3-p2
prevaricating,(BEN been),lisle-e3-p2
laughing,(BED was),lisle-e3-p2
going,(BED were),lisle-e3-p2
going,(BED were),lisle-e3-p2
studying,(BEP is),lisle-e3-p2
musing,(BEP is),lisle-e3-p2
talking,(BED were),lisle-e3-p2
going,(BEP is),lisle-e3-p2
going,(BED wert),lisle-e3-p2
talking,(BED were),lisle-e3-p2
goeing,(BED was),locke-e3-p2
goeing,(BEP am),locke-e3-p2
appearing,(BEP is),locke-e3-p2
looking,(BEP are),locke-e3-p2
goohyng,(BED wher),machyn-e1-p2
gohyng,(BED wher),machyn-e1-p2
reseyvyng,(BED wher),machyn-e1-p2
leaping,(BED wer),madox-e2-p2
drynking,(BED was),madox-e2-p2
muttering,(BED were),madox-e2-p2
goynge,(BED were),merrytal-e1-p2
syttynge,(BED was),merrytal-e1-p2
rydynge,(BED was),merrytal-e1-p2
rydyng,(BED was),merrytal-e1-p2
weeping,(BEP are),middlet-e2-p2
making,(BEP $'s),middlet-e2-p2
comming,(BEP is),middlet-e2-p2
drawing,(BED was),milton-e3-p2
going,(BEP is),montague-e3-p2
contryuyng,(BED were),moreric-e1-p2
going,(BED was),oates-e3-p2
meddling,(BEP is),oates-e3-p2
inticing,(BEP is),penny-e3-p2
building,(BED was),penny-e3-p2
studying,(BEN been),penny-e3-p2
deserving,(BEP be),penny-e3-p2
sitting,(BED were),penny-e3-p2
preparing,(BED was),penny-e3-p2
passing,(BED was),penny-e3-p2
attending,(BED was),pepys-e3-p2
going,(BEP are),pepys-e3-p2
coming,(BEP is),pepys-e3-p2
going,(BEP is),pepys-e3-p2
bidding,(BED was),pepys-e3-p2
raising,(BEP is),pepys-e3-p2
accompting,(BED was),record-e1-p2
tydeing,(BEN bine),rhaddsr-1670-e3-p2
goeing,(BEP is),rhaddsr-1670-e3-p2
wanting,(BEP are),rhaddsr-1670-e3-p2
going,(BED was),roper-e1-p2
goinge,(BEP be),roper-e1-p2
commin,(BEP $'s),shakesp-e2-p2
comming,(BEP $'s),shakesp-e2-p2
going,(BED were),shakesp-e2-p2
comming,(BEP $'s),shakesp-e2-p2
going,(BEP are),shakesp-e2-p2
growyng,(BEP is),stat-1510-e1-p2
depending,(BEP is),stat-1580-e2-p2
depending,(BEP is),stat-1580-e2-p2
remaining,(BEP be),stat-1580-e2-p2
remayening,(BEP be),stat-1580-e2-p2
depending,(BEP are),stat-1660-e3-p2
going,(BED were),thoward2-e2-p2
going,(BED were),thoward2-e2-p2
practising,(BED was),thoward2-e2-p2
hasting,(BED was),thoward2-e2-p2
bragging,(BEP are),tillots-c-e3-p2
wanting,(BEP is),tillots-c-e3-p2
wretyng,(BEP ys),torkingt-e1-p2
saylyng,(BED war),torkingt-e1-p2
brennyng,(BEP be),torkingt-e1-p2
beginning,(BEP are),turner-e1-p2
agreeing,(BEP be),turner-e1-p2
prayinge,(BED was),tyndnew-e1-p2
abydynge,(BED were),tyndnew-e1-p2
wowying,(BEP is),udall-e1-p2
learning,(BEN ben),udall-e1-p2
comming,(BEP are),udall-e1-p2
rysynge,(BED weare),underhill-e1-p2
tutynge,(BED weare),underhill-e1-p2
*,(BED weare),underhill-e1-p2
goynge,(BED was),underhill-e1-p2
beholding,(BEP am),vanbr-e3-p2
coming,(BEP $'s),vanbr-e3-p2
Capitulating,(BEP are),vanbr-e3-p2
coming,(BEP $'s),vanbr-e3-p2
coming,(BEP $'s),vanbr-e3-p2
lacking,(BEP is),vicary-e1-p2
beholding,(BEP are),walton-e3-p2
